id,name,popularity,preview_url,link,duration_ms,album_id,album_name,release_date,album_img_64,album_img_300,artist_id,artist_name,followers,genre,artist_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
2kWowW0k4oFymhkr7LmvzO,Come with Me Now,68,https://p.scdn.co/mp3-preview/9d7f6074ab24a49786133a0a47f1153eeeedd571?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2kWowW0k4oFymhkr7LmvzO,211960,71C65HI7THrlkpHHa24YJX,Lunatic,2014-01-27,https://i.scdn.co/image/ab67616d0000485167ff87e2839c5c93bb6e6a6a,https://i.scdn.co/image/ab67616d00001e0267ff87e2839c5c93bb6e6a6a,58R5LHkK3vkmEyGUPOR5kS,KONGOS,247007,modern alternative rock,58,0.654,0.726,10,-3.803,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,2014
2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),59,https://p.scdn.co/mp3-preview/10f619775a07a0b199e0af2f268671fd08ad3fda?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2q95XoeFGixx8b5LNF6Ey1,244173,4NSmDaKvXiNU02sTbpPtmZ,Greenlight (feat. Flo Rida & LunchMoney Lewis),2016-07-22,https://i.scdn.co/image/ab67616d00004851079cdee961dd5d655a9badce,https://i.scdn.co/image/ab67616d00001e02079cdee961dd5d655a9badce,0TnOYISbd1XYRBk9myaseg,Pitbull,8054555,dance pop,83,0.695,0.837,1,-5.617,0.281,0.245,0,0.367,0.639,115.067,2016
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,70,https://p.scdn.co/mp3-preview/0d3aeda28b338726fdebe73e0833b2f0c6284c70?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ,186066,35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory,2003,https://i.scdn.co/image/ab67616d000048514cb949e9f103f12d96797121,https://i.scdn.co/image/ab67616d00001e024cb949e9f103f12d96797121,2mxe0TnaNL039ysAj51xPQ,R. Kelly,2177272,None,70,0.795,0.523,1,-7.165,0.0423,0.061,0,0.0914,0.855,133.024,2003
6BNTE1RqnGnSCCgOcJN6oc,Diamonds Are A Girl's Best Friend / Material Girl (Glee Cast Version),42,https://p.scdn.co/mp3-preview/9a39412d543c5c450921167faafd2e46dfecf934?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6BNTE1RqnGnSCCgOcJN6oc,174600,4fZXOp8No89WLudGy6brXd,"Glee: The Music, The Complete Season Four",2014-01-14,https://i.scdn.co/image/ab67616d00004851982bd110b3bef1f5a806209b,https://i.scdn.co/image/ab67616d00001e02982bd110b3bef1f5a806209b,0SCbttzoZTnLFebDYmAWCm,Glee Cast,1316579,glee club,79,0.643,0.827,9,-6.129,0.1,0.0073,0,0.339,0.477,109.981,2014
3BuLtAmXKy5uQYl4ED1zBT,Weak,69,https://p.scdn.co/mp3-preview/e9123af930849a20dad875b2a42e5ca65f1944b6?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/3BuLtAmXKy5uQYl4ED1zBT,201160,2nwTJuSqvCygeyI8U7vpeI,The Click,2017-06-30,https://i.scdn.co/image/ab67616d00004851fb9366711c6cadb7736f36c8,https://i.scdn.co/image/ab67616d00001e02fb9366711c6cadb7736f36c8,6s22t5Y3prQHyaHWUN1R1C,AJR,1514280,modern rock,77,0.673,0.637,5,-4.518,0.0429,0.137,0,0.184,0.678,123.98,2017
5EGPf0nqO7vEIwsOX6Er98,Obsessed,69,,https://open.spotify.com/track/5EGPf0nqO7vEIwsOX6Er98,242200,0an7K6LfvYERpVviYMUFp0,Memoirs of an imperfect Angel (International Version),2009-01-01,https://i.scdn.co/image/ab67616d000048516ff3f8fd7540eb7447dae564,https://i.scdn.co/image/ab67616d00001e026ff3f8fd7540eb7447dae564,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,6138534,dance pop,87,0.742,0.468,10,-5.557,0.0625,0.0465,0,0.826,0.369,86.443,2009
5LtNBCM2ve0SxP0dlRVvMu,I'm Gonna Show You Crazy,67,https://p.scdn.co/mp3-preview/8d1318098c7a0d08001eea2f6f3b69802b94df7f?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/5LtNBCM2ve0SxP0dlRVvMu,207775,1jjRCEFt2eCfCNWHV7AtEk,I'm Gonna Show You Crazy,2014-12-19,https://i.scdn.co/image/ab67616d00004851f1074dfe291fab84f2a22d92,https://i.scdn.co/image/ab67616d00001e02f1074dfe291fab84f2a22d92,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,5870869,dance pop,82,0.474,0.537,2,-6.77,0.0649,0.0758,0,0.316,0.335,90.103,2014
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,80,,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp,224000,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,https://i.scdn.co/image/ab67616d0000485133c6b920eabcf4c00d7a1093,https://i.scdn.co/image/ab67616d00001e0233c6b920eabcf4c00d7a1093,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,40187273,barbadian pop,89,0.509,0.637,4,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,2016
4ttCCNTaRSKmgFYOmNQzsO,I Want To Know What Love Is,56,,https://open.spotify.com/track/4ttCCNTaRSKmgFYOmNQzsO,207133,0an7K6LfvYERpVviYMUFp0,Memoirs of an imperfect Angel (International Version),2009-01-01,https://i.scdn.co/image/ab67616d000048516ff3f8fd7540eb7447dae564,https://i.scdn.co/image/ab67616d00001e026ff3f8fd7540eb7447dae564,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,6138534,dance pop,87,0.591,0.42,6,-6.399,0.0334,0.122,1.18e-06,0.168,0.318,79.957,2009
43jBqV3j3Xi1g6wO0bhIMd,Now and Later,59,https://p.scdn.co/mp3-preview/944b63757ac71db418cc48a3c206cb118c48391c?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,193181,3fi4zQJmsXI2Hw2pl89aTh,Now and Later,2016-10-14,https://i.scdn.co/image/ab67616d0000485182d22e1d83fc1045ad33444a,https://i.scdn.co/image/ab67616d00001e0282d22e1d83fc1045ad33444a,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,723087,dance pop,67,0.781,0.57,11,-5.874,0.188,0.273,0,0.196,0.858,107.059,2016
28r9sD2b6FluK7YHjTJ0fl,Break a Sweat,52,https://p.scdn.co/mp3-preview/15e7abae3f675f83445261885e4c04407a39f956?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/28r9sD2b6FluK7YHjTJ0fl,208240,2nWxnJlsL1bzC2wHtouEvZ,Break a Sweat,2015-08-21,https://i.scdn.co/image/ab67616d00004851c040c52306956f14f0860da6,https://i.scdn.co/image/ab67616d00001e02c040c52306956f14f0860da6,4obzFoKoKRHIphyHzJ35G3,Becky G,9489323,dance pop,81,0.786,0.7,5,-5.041,0.059,0.116,0.000204,0.263,0.65,109.021,2015
6E7oFW7xTK6Ghucsq6tMUj,Emergency,57,https://p.scdn.co/mp3-preview/d335ca80816dd505a776f48bb8774b1235e2a5ba?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6E7oFW7xTK6Ghucsq6tMUj,169617,1hZkAUxHrsteOYTCnrdD6J,Emergency EP,2015-07-17,https://i.scdn.co/image/ab67616d000048511ca71587293c3c6a17d96b7b,https://i.scdn.co/image/ab67616d00001e021ca71587293c3c6a17d96b7b,1VBflYyxBhnDc9uVib98rw,Icona Pop,656756,candy pop,69,0.834,0.969,6,-3.383,0.063,0.0558,0.000723,0.0635,0.928,125.985,2015
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),79,,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,247160,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09,https://i.scdn.co/image/ab67616d0000485163d77f99117b28af9f656918,https://i.scdn.co/image/ab67616d00001e0263d77f99117b28af9f656918,06HL4z0CvFAxyc27GXpf02,Taylor Swift,34384456,dance pop,95,0.731,0.445,0,-8.418,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,2017
3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,67,https://p.scdn.co/mp3-preview/8d728867e6951fadd40709dfc34b9050c8e7cef5?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,198774,6NomK9f7zRLOuScvAyI1XX,Just Hold On,2016-12-10,https://i.scdn.co/image/ab67616d0000485122e2ce2de8bad6d67ee69b48,https://i.scdn.co/image/ab67616d00001e0222e2ce2de8bad6d67ee69b48,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3475377,big room,79,0.647,0.932,11,-3.515,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,2016
1CnPYaKxTVb4LWOtiGOm0m,All Time Low,71,,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,217603,2e8nzTZ0HtK94IifOWgN7o,The Human Condition,2016-06-10,https://i.scdn.co/image/ab67616d00004851a01c1fddc334c0bd15e4452d,https://i.scdn.co/image/ab67616d00001e02a01c1fddc334c0bd15e4452d,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,1152789,pop rap,73,0.617,0.567,0,-4.188,0.0828,0.0584,0,0.0933,0.505,90.246,2016
077IVIW6uv1lL78x7a3Oc3,"How Far I'll Go - From ""Vaiana""",62,,https://open.spotify.com/track/077IVIW6uv1lL78x7a3Oc3,175517,5w5P7lTPAQAbgJX73on3gx,"How Far I'll Go (From ""Vaiana"")",2016-10-28,https://i.scdn.co/image/ab67616d00004851fbccf5b6db6273230033fd03,https://i.scdn.co/image/ab67616d00001e02fbccf5b6db6273230033fd03,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,8044817,canadian contemporary r&b,81,0.309,0.544,9,-9.621,0.352,0.155,0.000265,0.0727,0.16,180.979,2016
0dXNQ8dckG4eYfEtq9zcva,All Night,74,,https://open.spotify.com/track/0dXNQ8dckG4eYfEtq9zcva,197640,69Pj3ce9XFZUi3XuQylLKf,Night & Day (Night Edition),2017-07-14,https://i.scdn.co/image/ab67616d00004851f36a4e2e1687e678f29328cb,https://i.scdn.co/image/ab67616d00001e02f36a4e2e1687e678f29328cb,7gAppWoH7pcYmphCVTXkzs,The Vamps,4073417,boy band,76,0.538,0.804,8,-5.194,0.0358,0.0041,0,0.33,0.507,144.992,2017
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,76,https://p.scdn.co/mp3-preview/548545f6df276b92cafd8a29996021ae40e73d1d?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,237792,4Ky2PpWb26OxNabAMffyBw,Sunset Lover,2015,https://i.scdn.co/image/ab67616d00004851014080d39d56c94c0b285362,https://i.scdn.co/image/ab67616d00001e02014080d39d56c94c0b285362,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,821464,new french touch,72,0.783,0.467,6,-9.474,0.0503,0.729,0.809,0.109,0.236,90.838,2015
7MXVkk9YMctZqd1Srtv4MB,Starboy,84,,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,230453,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,https://i.scdn.co/image/ab67616d000048514718e2b124f79258be7bc452,https://i.scdn.co/image/ab67616d00001e024718e2b124f79258be7bc452,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,26575388,canadian contemporary r&b,94,0.679,0.587,7,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,2016
6hdkw1wzhIRYPlYDUtCY5m,Love Me Now,58,https://p.scdn.co/mp3-preview/1a295a0337cad3cf227d5b6d5007b6feec9c70fd?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6hdkw1wzhIRYPlYDUtCY5m,210306,6vXl3I6ZEja5hOpiygJt89,Love Me Now,2016-10-07,https://i.scdn.co/image/ab67616d000048513a6b8167adef5b7b752c1554,https://i.scdn.co/image/ab67616d00001e023a6b8167adef5b7b752c1554,5y2Xq6xcjJb2jVM54GHK3t,John Legend,5337532,neo mellow,83,0.416,0.773,8,-3.784,0.0949,0.572,0,0.105,0.716,122.65,2016
4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,60,https://p.scdn.co/mp3-preview/f62a065fed90eabb458935f816cdad27aa010d33?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,226720,5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17,https://i.scdn.co/image/ab67616d000048519e1683774b22648f4f178ed3,https://i.scdn.co/image/ab67616d00001e029e1683774b22648f4f178ed3,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,8051962,dance pop,80,0.486,0.713,2,-3.949,0.0524,0.0853,0,0.0839,0.297,121.028,2017
6Z6quH5WcwOkmgGPGrGUPL,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),53,https://p.scdn.co/mp3-preview/4ced738b556c35badeb4e2b668fe6cd2fcf36140?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6Z6quH5WcwOkmgGPGrGUPL,177094,0GBegi5sGx2qvFWHg95Dji,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),2016-09-30,https://i.scdn.co/image/ab67616d00004851a95385254c39f0dbe7a36add,https://i.scdn.co/image/ab67616d00001e02a95385254c39f0dbe7a36add,0q4NrXqJnc367PieejuROJ,Vice,18596,chicano rap,51,0.779,0.671,9,-5.829,0.0814,0.153,1.12e-05,0.115,0.718,104.953,2016
3TRFq09DUgYj1mug6RRqJW,Lot to Learn,64,https://p.scdn.co/mp3-preview/7a56116f6d0438e1ebdde2e4ba9f675ab13549ee?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,248337,6dgQDrfjCOe7E8ruh1ruWa,TMRW,2015-09-11,https://i.scdn.co/image/ab67616d000048513f0bd8f231c9b6433be929b1,https://i.scdn.co/image/ab67616d00001e023f0bd8f231c9b6433be929b1,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,153464,indie pop rap,55,0.405,0.846,6,-3.57,0.195,0.0948,0,0.0666,0.602,82.232,2015
6jq6rcOikCZAmjliAgAmfT,Light,66,https://p.scdn.co/mp3-preview/5f7ee64a3b07b9523505439dcb3c588381ab1224?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6jq6rcOikCZAmjliAgAmfT,239853,4k2ygY7kW4n1eVtR2i0F0H,Light,2017-02-10,https://i.scdn.co/image/ab67616d00004851a5c1582e2b2b087ee7862758,https://i.scdn.co/image/ab67616d00001e02a5c1582e2b2b087ee7862758,0jNDKefhfSbLR9sFvcPLHo,San Holo,594052,edm,65,0.57,0.763,1,-4.137,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,2017
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),68,https://p.scdn.co/mp3-preview/fa706772e4dae9c9edaaaa2feb8236d61780b235?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,222466,09Q3WwGYsQe5ognkvVkmCu,When It's Dark Out,2015-12-04,https://i.scdn.co/image/ab67616d0000485198acfa8c055deedc25e6081d,https://i.scdn.co/image/ab67616d00001e0298acfa8c055deedc25e6081d,02kJSzxNuaWGqwubyUba0Z,G-Eazy,4682189,hip hop,83,0.634,0.525,0,-8.968,0.47,0.0705,0,0.0729,0.49,130.271,2015
1FUViuNSldssMIawrOXF2i,I Got You,58,https://p.scdn.co/mp3-preview/3189aa746ee03ff11962b2680ad01b34e6918e5d?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,191811,6IZNCnM8eo8T67i65FrbGA,I Got You,2016-10-28,https://i.scdn.co/image/ab67616d00004851809adcbcfe88c94fd2a706c1,https://i.scdn.co/image/ab67616d00001e02809adcbcfe88c94fd2a706c1,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,5870869,dance pop,82,0.609,0.887,9,-4.749,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,2016
2fUZ3aMp8amSaV0mp8s6rQ,The Mack,62,,https://open.spotify.com/track/2fUZ3aMp8amSaV0mp8s6rQ,167038,38E9SU3aWcymyFDmyJwaGn,The Mack,2016-09-23,https://i.scdn.co/image/ab67616d0000485131f372160f689fd7ca626e09,https://i.scdn.co/image/ab67616d00001e0231f372160f689fd7ca626e09,15NtJjjHRFybdNSMyM9smT,Nevada,13418,None,50,0.711,0.882,0,-4.276,0.0576,0.0626,0,0.226,0.56,106.017,2016
10AsRVRdU07cMAFHeGYO3c,Solo Dance,69,,https://open.spotify.com/track/10AsRVRdU07cMAFHeGYO3c,174933,4vkos5hVH9qLK75m3bOjdp,Solo Dance,2016-11-04,https://i.scdn.co/image/ab67616d00004851245582ce9538e3681b0d0d7e,https://i.scdn.co/image/ab67616d00001e02245582ce9538e3681b0d0d7e,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,1010803,dance pop,75,0.746,0.846,9,-2.432,0.048,0.0485,0,0.195,0.403,114.955,2016
1XUiFMK48Yy4fgds8l9aLH,Oh Lord,47,,https://open.spotify.com/track/1XUiFMK48Yy4fgds8l9aLH,214744,6Eo1mz4jCsdgiZYqGbUJkH,Oh Lord,2016-09-16,https://i.scdn.co/image/ab67616d00004851db8c6e505d7d82c78f44c6c0,https://i.scdn.co/image/ab67616d00001e02db8c6e505d7d82c78f44c6c0,0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,43567,None,42,0.279,0.773,7,-6.718,0.0554,0.0194,0,0.0762,0.354,95.971,2016
51NBMjiv4t1nUiLC9Bim3G,By Your Side,55,,https://open.spotify.com/track/51NBMjiv4t1nUiLC9Bim3G,201254,5gmQHFsYrX4vR0CISDpyUU,By Your Side,2016-10-28,https://i.scdn.co/image/ab67616d0000485128c553ee988a4998088506bb,https://i.scdn.co/image/ab67616d00001e0228c553ee988a4998088506bb,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,3016858,dance pop,79,0.696,0.743,6,-3.851,0.0329,0.0773,0,0.0587,0.636,123.007,2016
2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),68,https://p.scdn.co/mp3-preview/a61c0ae80960dbbb1a207e012255599813395e13?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,242081,46yAYzRhSMPA44m0MzSr6g,Make Me (Cry),2016-11-15,https://i.scdn.co/image/ab67616d00004851bf2ec8b87525fbd01fb0111f,https://i.scdn.co/image/ab67616d00001e02bf2ec8b87525fbd01fb0111f,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,760731,dance pop,78,0.588,0.471,0,-7.287,0.0577,0.592,0.00146,0.0733,0.209,152.881,2016
5mqjkbTgyEzxTQOArWTOs6,Not Going Home,57,https://p.scdn.co/mp3-preview/75307c1bb63eb2a274af4a9c0ed640843b862fde?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/5mqjkbTgyEzxTQOArWTOs6,195186,7AmtZQSQBxdFb23d6JtDD6,Beautiful Disaster,2017-02-24,https://i.scdn.co/image/ab67616d00004851291ca565fb74eaf9de070e21,https://i.scdn.co/image/ab67616d00001e02291ca565fb74eaf9de070e21,5X4LWwbUFNzPkEas04uU82,DVBBS,857134,big room,68,0.749,0.747,6,-6.457,0.121,0.0938,1.17e-05,0.256,0.475,109.063,2017
39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,74,https://p.scdn.co/mp3-preview/0f961ee5ba76eb869801072214a2020200b9da65?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa,194840,6fpsA5aYbVNLe6y3P49o2o,Hear Me Now,2016-10-21,https://i.scdn.co/image/ab67616d000048511f57e82299920d9eba745182,https://i.scdn.co/image/ab67616d00001e021f57e82299920d9eba745182,0NGAZxHanS9e0iNHpR8f2W,Alok,9048721,electro house,83,0.778,0.463,11,-7.603,0.0389,0.546,0.00289,0.0731,0.496,121.999,2016
26hcyzSE154xMZCbFdtInA,Taped up Heart (feat. Clara Mae),49,https://p.scdn.co/mp3-preview/47045048ee8c3732e14ab2d77cf4efd05097e3b5?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,218506,1C6fjPZ5GvFi1duyokC0WR,Taped Up Heart (feat. Clara Mae),2016-10-14,https://i.scdn.co/image/ab67616d000048519e4c024fb45d7a2b84af90bd,https://i.scdn.co/image/ab67616d00001e029e4c024fb45d7a2b84af90bd,0DdDnziut7wOo6cAYWVZC5,KREAM,126100,big room,65,0.675,0.937,0,-3.525,0.0509,0.152,0,0.154,0.567,103.961,2016
2s76aKBWKShlwPC4xTtEEE,Wake Up Where You Are,51,https://p.scdn.co/mp3-preview/a7ba64ecb8c68994f3739f8ff8f6ad744ea2847c?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,207306,2F5kVjsgGY1pYzJ1SrSEWo,Wake Up Where You Are,2016-09-30,https://i.scdn.co/image/ab67616d00004851bb62bd19d2526cdac1e665ac,https://i.scdn.co/image/ab67616d00001e02bb62bd19d2526cdac1e665ac,05o1zW8b6PV6rEquXr74sB,State of Sound,39119,deep tropical house,47,0.706,0.674,9,-6.977,0.0337,0.11,0.000626,0.0784,0.545,113.956,2016
343YBumqHu19cGoGARUTsd,Fake Love,75,,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,210937,1lXY618HWkwYKJWBRYR4MK,More Life,2017-03-18,https://i.scdn.co/image/ab67616d000048514f0fd9dad63977146e685700,https://i.scdn.co/image/ab67616d00001e024f0fd9dad63977146e685700,3TVXtAsR1Inumwj472S9r4,Drake,51286361,canadian hip hop,96,0.928,0.481,9,-9.35,0.287,0.105,0,0.176,0.613,134.007,2017
6t2ubAB4iSYOuIpRAOGd4t,Cake - Challenge Version,59,https://p.scdn.co/mp3-preview/7602ae30452740cba0bf9521fb0ff1f57d4c9d39?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,157164,0ezkpFcE5jANBI2ZrmvhQY,This Is A Challenge,2016-12-16,https://i.scdn.co/image/ab67616d00004851b765afdf5f6a2bc83eb5f378,https://i.scdn.co/image/ab67616d00001e02b765afdf5f6a2bc83eb5f378,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1054792,None,0,0.786,0.854,2,-4.247,0.0523,0.0729,1.63e-06,0.179,0.687,105.078,2016
1cPqPq5uItaAN34NIc1Nc5,Miss You,52,https://p.scdn.co/mp3-preview/3841f990544204d6e95cd3fc663c432a45cc65b2?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/1cPqPq5uItaAN34NIc1Nc5,206099,1ceg16RGqCetUabmURz5so,Miss You,2016-08-19,https://i.scdn.co/image/ab67616d00004851b1b33a6478f2b28a0899fa9a,https://i.scdn.co/image/ab67616d00001e02b1b33a6478f2b28a0899fa9a,0lzV2CiahHRiGd6qpADtPS,James Hersey,48978,tropical house,55,0.874,0.592,5,-7.677,0.0546,0.105,0.0112,0.103,0.644,119.984,2016
0Zx8khUcEfCFK2AEoIhC92,Don't Leave,66,https://p.scdn.co/mp3-preview/455b08f505b5efe28960ef506ad28a3235e450af?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,214693,6buSUFSCXUIj3DOH3gUoRe,Don't Leave,2017-01-06,https://i.scdn.co/image/ab67616d00004851b72a28b6f92b180a8a423e29,https://i.scdn.co/image/ab67616d00001e02b72a28b6f92b180a8a423e29,2FwJwEswyIUAljqgjNSHgP,Snakehips,324488,edm,68,0.657,0.703,1,-3.402,0.0753,0.222,0,0.256,0.338,122.381,2017
0EAzlhtMYxRb6wbi6KnPjC,The Other,65,https://p.scdn.co/mp3-preview/4608cb733a4abcd5e64bb9f2d37ba2d97b07d18e?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/0EAzlhtMYxRb6wbi6KnPjC,189333,7lqieLm717j9Z8JrG7POkS,I met you when I was 18. (the playlist),2018-05-31,https://i.scdn.co/image/ab67616d000048515355919e31efac9b14c45c49,https://i.scdn.co/image/ab67616d00001e025355919e31efac9b14c45c49,5JZ7CnR6gTvEMKX4g70Amv,Lauv,3712133,electropop,85,0.38,0.553,7,-6.621,0.0653,0.421,2.63e-06,0.0788,0.384,179.629,2018
0AS63m1wHv9n4VVRizK6Hc,Mercy,80,,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc,208733,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,https://i.scdn.co/image/ab67616d00004851ea3ef7697cfd5705b8f47521,https://i.scdn.co/image/ab67616d00001e02ea3ef7697cfd5705b8f47521,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,30364169,canadian pop,92,0.555,0.662,11,-4.952,0.0827,0.125,0,0.111,0.356,148.128,2017
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),77,https://p.scdn.co/mp3-preview/f01830f7be6c8b654d44c8f7a1f1d06756ab920f?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/2Cd9iWfcOpGDHLz6tVA3G4,202626,3pzQF7YgU1f66pBayA8uHv,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2010-05-07,https://i.scdn.co/image/ab67616d00004851752d2becbb91841a31c556b8,https://i.scdn.co/image/ab67616d00001e02752d2becbb91841a31c556b8,0EmeFodog0BfCgMzAIvKQp,Shakira,20261121,colombian pop,84,0.766,0.873,11,-6.381,0.143,0.00627,0,0.0764,0.743,126.988,2010
0pqnGHJpmpxLKifKRmU6WP,Believer,87,,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,204346,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,https://i.scdn.co/image/ab67616d000048515675e83f707f1d7271e5cf8a,https://i.scdn.co/image/ab67616d00001e025675e83f707f1d7271e5cf8a,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,31324626,modern rock,87,0.776,0.78,10,-4.374,0.128,0.0622,0,0.081,0.666,124.949,2017
7qiZfU4dY1lWllzX7mPBI3,Shape of You,85,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=db980949895b411e9b9174156754fdd3,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,233712,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://i.scdn.co/image/ab67616d00001e02ba5db46f4b838ef6027e6f96,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,73159369,pop,91,0.825,0.652,1,-3.183,0.0802,0.581,0,0.0931,0.931,95.977,2017
